Date,Stock,Direction,EntryTime,EntryPrice,Qty,ExitTime,ExitPrice,PnL,Return,ExitType
2025-08-08,KALYANKJIL,SHORT,2025-08-08 13:09:00,540.75,1849,2025-08-08 14:12:00,543.4537499999999,-4999.233749999815,-0.0049992337499998145,StopLoss
2025-08-08,COFORGE,SHORT,2025-08-08 13:28:00,1610.4,620,2025-08-08 15:29:00,1606.9,2170.0,0.00217,EOD_SquareOff
2025-08-08,KALYANKJIL,SHORT,2025-08-08 14:56:00,536.55,1863,2025-08-08 15:00:00,539.2327499999999,-4997.963249999892,-0.004997963249999892,StopLoss
2025-08-08,KALYANKJIL,SHORT,2025-08-08 15:06:00,531.85,1880,2025-08-08 15:10:00,519.416625,23374.74500000013,0.02337474500000013,TrailingSL
2025-08-08,BHARTIARTL,SHORT,2025-08-08 15:19:00,1856.9,538,2025-08-08 15:29:00,1859.0,-1129.799999999951,-0.001129799999999951,EOD_SquareOff
2025-08-11,SBIN,LONG,2025-08-11 11:26:00,823.0,1215,2025-08-11 15:29:00,821.0,-2430.0,-0.00243,EOD_SquareOff
2025-08-11,BSE,LONG,2025-08-11 11:26:00,2398.3,416,2025-08-11 11:52:00,2386.3085,-4988.464000000036,-0.004988464000000036,StopLoss
2025-08-11,TATAMOTORS,LONG,2025-08-11 11:27:00,652.6,1532,2025-08-11 11:43:00,649.337,-4998.916000000052,-0.004998916000000052,StopLoss
2025-08-11,HBLENGINE,LONG,2025-08-11 11:31:00,678.45,1473,2025-08-11 11:34:00,675.05775,-4996.784249999985,-0.004996784249999985,StopLoss
2025-08-11,PGEL,SHORT,2025-08-11 11:36:00,497.0,2012,2025-08-11 11:49:00,495.23662500000006,3547.910499999878,0.003547910499999878,TrailingSL
2025-08-11,CDSL,SHORT,2025-08-11 11:39:00,1551.0,644,2025-08-11 12:17:00,1558.7549999999999,-4994.219999999924,-0.004994219999999924,StopLoss
2025-08-11,TATAMOTORS,LONG,2025-08-11 12:01:00,649.4,1539,2025-08-11 15:29:00,654.0,7079.400000000035,0.007079400000000035,EOD_SquareOff
2025-08-11,PGEL,SHORT,2025-08-11 12:14:00,493.0,2028,2025-08-11 12:21:00,491.0555,3943.44600000001,0.00394344600000001,TrailingSL
2025-08-11,HBLENGINE,LONG,2025-08-11 12:20:00,679.7,1471,2025-08-11 12:26:00,676.3015,-4999.1935000000185,-0.004999193500000019,StopLoss
2025-08-11,PGEL,SHORT,2025-08-11 12:41:00,487.8,2050,2025-08-11 12:41:00,490.239,-4999.949999999927,-0.004999949999999927,StopLoss
2025-08-11,PGEL,SHORT,2025-08-11 12:47:00,486.25,2056,2025-08-11 12:49:00,488.6812499999999,-4998.649999999836,-0.0049986499999998355,StopLoss
2025-08-11,HBLENGINE,LONG,2025-08-11 12:58:00,676.95,1477,2025-08-11 13:13:00,673.56525,-4999.275750000079,-0.004999275750000079,StopLoss
2025-08-11,BSE,LONG,2025-08-11 13:01:00,2416.0,413,2025-08-11 13:23:00,2403.92,-4989.03999999997,-0.00498903999999997,StopLoss
2025-08-11,HBLENGINE,LONG,2025-08-11 13:16:00,678.0,1474,2025-08-11 13:22:00,677.38125,-912.0374999999665,-0.0009120374999999664,TrailingSL
2025-08-11,HBLENGINE,LONG,2025-08-11 13:27:00,683.5,1463,2025-08-11 13:33:00,680.0825,-4999.802500000027,-0.004999802500000027,StopLoss
2025-08-11,RELIANCE,LONG,2025-08-11 13:56:00,1375.9,726,2025-08-11 15:29:00,1384.7,6388.7999999999665,0.006388799999999966,EOD_SquareOff
2025-08-11,HBLENGINE,LONG,2025-08-11 14:36:00,688.7,1452,2025-08-11 14:37:00,685.2565000000001,-4999.9619999999595,-0.004999961999999959,StopLoss
2025-08-11,VOLTAS,LONG,2025-08-11 14:36:00,1244.6,803,2025-08-11 15:29:00,1240.0,-3693.799999999927,-0.003693799999999927,EOD_SquareOff
2025-08-11,HBLENGINE,LONG,2025-08-11 14:47:00,691.0,1447,2025-08-11 14:49:00,687.545,-4999.385000000059,-0.004999385000000059,StopLoss
2025-08-11,KALYANKJIL,LONG,2025-08-11 15:16:00,543.4,1840,2025-08-11 15:19:00,540.683,-4999.279999999972,-0.004999279999999971,StopLoss
2025-08-12,JMFINANCIL,SHORT,2025-08-12 11:26:00,160.3,6238,2025-08-12 11:48:00,159.7895,3184.4990000000466,0.0031844990000000468,TrailingSL
2025-08-12,HAL,SHORT,2025-08-12 11:27:00,4330.0,230,2025-08-12 12:02:00,4351.65,-4979.499999999916,-0.004979499999999916,StopLoss
2025-08-12,HBLENGINE,LONG,2025-08-12 11:35:00,707.9,1412,2025-08-12 12:47:00,704.3605,-4997.773999999965,-0.004997773999999965,StopLoss
2025-08-12,ASTRAL,SHORT,2025-08-12 11:46:00,1278.7,782,2025-08-12 15:29:00,1266.0,9931.400000000036,0.009931400000000036,EOD_SquareOff
2025-08-12,JMFINANCIL,SHORT,2025-08-12 11:56:00,158.6,6305,2025-08-12 12:00:00,159.39299999999997,-4999.864999999861,-0.00499986499999986,StopLoss
2025-08-12,LT,LONG,2025-08-12 12:26:00,3709.4,269,2025-08-12 15:02:00,3690.853,-4989.143000000007,-0.0049891430000000075,StopLoss
2025-08-12,TITAGARH,LONG,2025-08-12 14:22:00,804.4,1243,2025-08-12 14:55:00,802.8828750000001,-1885.7863749998146,-0.0018857863749998146,TrailingSL
2025-08-12,HAL,LONG,2025-08-12 14:26:00,4469.5,223,2025-08-12 14:26:00,4447.1525,-4983.492499999968,-0.004983492499999968,StopLoss
2025-08-12,HINDALCO,LONG,2025-08-12 14:27:00,674.1,1483,2025-08-12 14:31:00,670.7295,-4998.451499999989,-0.0049984514999999894,StopLoss
2025-08-14,BSE,SHORT,2025-08-14 11:26:00,2461.8,406,2025-08-14 11:37:00,2474.109,-4997.453999999895,-0.004997453999999895,StopLoss
2025-08-14,VMM,SHORT,2025-08-14 11:26:00,146.05,6846,2025-08-14 12:02:00,146.78025,-4999.291499999889,-0.004999291499999889,StopLoss
2025-08-14,JUBLFOOD,SHORT,2025-08-14 11:26:00,635.95,1572,2025-08-14 12:32:00,639.12975,-4998.566999999841,-0.004998566999999841,StopLoss
2025-08-14,HBLENGINE,LONG,2025-08-14 11:32:00,774.85,1290,2025-08-14 11:34:00,770.9757500000001,-4997.782499999949,-0.0049977824999999495,StopLoss
2025-08-14,BPCL,SHORT,2025-08-14 11:38:00,319.65,3128,2025-08-14 15:29:00,318.0,5161.199999999929,0.005161199999999929,EOD_SquareOff
2025-08-14,HBLENGINE,LONG,2025-08-14 11:48:00,769.4,1299,2025-08-14 11:48:00,765.553,-4997.252999999974,-0.004997252999999974,StopLoss
2025-08-14,HBLENGINE,LONG,2025-08-14 11:59:00,776.05,1288,2025-08-14 11:59:00,775.1425,-1168.8599999998887,-0.0011688599999998886,TrailingSL
2025-08-14,HDFCBANK,LONG,2025-08-14 12:06:00,1992.0,502,2025-08-14 15:29:00,1989.2,-1405.5999999999772,-0.0014055999999999771,EOD_SquareOff
2025-08-14,NAUKRI,LONG,2025-08-14 13:28:00,1369.0,730,2025-08-14 14:49:00,1375.10875,4459.3875000000735,0.004459387500000074,TrailingSL
2025-08-14,JUBLFOOD,SHORT,2025-08-14 14:06:00,631.05,1584,2025-08-14 15:29:00,632.0,-1504.800000000072,-0.0015048000000000721,EOD_SquareOff
2025-08-18,BAJFINANCE,LONG,2025-08-18 11:27:00,914.5,1093,2025-08-18 12:33:00,909.9275,-4997.74249999999,-0.0049977424999999905,StopLoss
2025-08-18,MARUTI,LONG,2025-08-18 11:29:00,14010.0,71,2025-08-18 12:13:00,14019.0625,643.4375,0.0006434375,TrailingSL
2025-08-18,AMBER,LONG,2025-08-18 11:41:00,7446.0,134,2025-08-18 12:06:00,7430.847500000001,-2030.4349999998976,-0.002030434999999898,TrailingSL
2025-08-18,BAJAJ-AUTO,SHORT,2025-08-18 11:46:00,8510.0,117,2025-08-18 13:06:00,8552.55,-4978.349999999915,-0.0049783499999999144,StopLoss
2025-08-18,M&M,LONG,2025-08-18 11:48:00,3415.0,292,2025-08-18 14:36:00,3397.925,-4985.899999999947,-0.004985899999999947,StopLoss
2025-08-18,MARUTI,LONG,2025-08-18 12:26:00,14048.0,71,2025-08-18 15:29:00,14090.0,2982.0,0.002982,EOD_SquareOff
2025-08-18,ETERNAL,SHORT,2025-08-18 12:36:00,315.6,3168,2025-08-18 15:29:00,314.1,4752.0,0.004752,EOD_SquareOff
2025-08-18,BAJFINANCE,LONG,2025-08-18 13:01:00,915.75,1092,2025-08-18 13:32:00,911.17125,-4999.995000000015,-0.004999995000000016,StopLoss
2025-08-18,BAJAJ-AUTO,LONG,2025-08-18 13:18:00,8585.0,116,2025-08-18 15:29:00,8592.0,812.0,0.000812,EOD_SquareOff
2025-08-18,ADANIPORTS,LONG,2025-08-18 13:21:00,1319.6,757,2025-08-18 15:29:00,1330.0,7872.800000000068,0.007872800000000069,EOD_SquareOff
2025-08-19,MARUTI,LONG,2025-08-19 11:27:00,14106.0,70,2025-08-19 15:29:00,14235.0,9030.0,0.00903,EOD_SquareOff
2025-08-19,M&M,LONG,2025-08-19 11:28:00,3384.4,295,2025-08-19 13:35:00,3367.478,-4991.990000000007,-0.004991990000000007,StopLoss
2025-08-19,VEDL,LONG,2025-08-19 11:39:00,449.05,2226,2025-08-19 15:29:00,449.95,2003.3999999999494,0.0020033999999999495,EOD_SquareOff
2025-08-19,RELIANCE,LONG,2025-08-19 11:52:00,1412.9,707,2025-08-19 15:29:00,1421.0,5726.699999999935,0.005726699999999935,EOD_SquareOff
2025-08-19,WAAREEENER,LONG,2025-08-19 12:11:00,3074.0,325,2025-08-19 13:04:00,3058.63,-4995.2499999999645,-0.004995249999999964,StopLoss
2025-08-19,ICICIBANK,LONG,2025-08-19 12:16:00,1435.9,696,2025-08-19 15:29:00,1436.0,69.5999999999367,6.95999999999367e-05,EOD_SquareOff
2025-08-19,HDFCBANK,LONG,2025-08-19 12:20:00,2002.6,499,2025-08-19 13:41:00,1992.587,-4996.48699999996,-0.00499648699999996,StopLoss
2025-08-19,OLAELEC,LONG,2025-08-19 12:46:00,44.2,22624,2025-08-19 12:51:00,44.464,5972.735999999904,0.005972735999999905,TrailingSL
2025-08-19,OLAELEC,LONG,2025-08-19 13:00:00,44.87,22286,2025-08-19 13:05:00,45.0595,4223.197000000055,0.004223197000000054,TrailingSL
2025-08-19,OLAELEC,LONG,2025-08-19 13:11:00,45.4,22026,2025-08-19 13:11:00,45.173,-4999.901999999928,-0.0049999019999999285,StopLoss
2025-08-19,OLAELEC,LONG,2025-08-19 13:16:00,45.4,22026,2025-08-19 13:19:00,45.173,-4999.901999999928,-0.0049999019999999285,StopLoss
2025-08-19,OLAELEC,LONG,2025-08-19 13:26:00,45.4,22026,2025-08-19 13:30:00,45.35725000000001,-941.6114999998009,-0.0009416114999998009,TrailingSL
2025-08-19,OLAELEC,LONG,2025-08-19 13:47:00,45.07,22187,2025-08-19 13:50:00,44.84465,-4999.840449999974,-0.004999840449999974,StopLoss
2025-08-19,HDFCBANK,SHORT,2025-08-19 13:57:00,1990.0,502,2025-08-19 15:29:00,1990.0,0.0,0.0,EOD_SquareOff
2025-08-19,OLAELEC,LONG,2025-08-19 14:02:00,45.1,22172,2025-08-19 14:04:00,44.874500000000005,-4999.785999999927,-0.004999785999999927,StopLoss
2025-08-19,BHARTIARTL,SHORT,2025-08-19 14:06:00,1906.3,524,2025-08-19 15:29:00,1912.9,-3458.4000000000715,-0.0034584000000000715,EOD_SquareOff
2025-08-19,OLAELEC,LONG,2025-08-19 14:32:00,45.1,22172,2025-08-19 14:34:00,44.999950000000005,-2218.3085999999107,-0.002218308599999911,TrailingSL
2025-08-19,M&M,SHORT,2025-08-19 14:46:00,3350.0,298,2025-08-19 15:29:00,3357.0,-2086.0,-0.002086,EOD_SquareOff
2025-08-20,BEL,SHORT,2025-08-20 11:26:00,374.5,2670,2025-08-20 15:29:00,371.8,7208.99999999997,0.00720899999999997,EOD_SquareOff
2025-08-20,GODFRYPHLP,LONG,2025-08-20 11:26:00,10925.0,91,2025-08-20 11:51:00,10870.375,-4970.875,-0.004970875,StopLoss
2025-08-20,HAL,SHORT,2025-08-20 11:26:00,4512.8,221,2025-08-20 15:29:00,4470.0,9458.80000000004,0.00945880000000004,EOD_SquareOff
2025-08-20,ETERNAL,LONG,2025-08-20 11:30:00,329.4,3035,2025-08-20 12:07:00,328.86487500000004,-1624.1043749998082,-0.0016241043749998082,TrailingSL
2025-08-20,HCLTECH,LONG,2025-08-20 11:30:00,1477.6,676,2025-08-20 15:29:00,1496.0,12438.400000000061,0.012438400000000061,EOD_SquareOff
2025-08-20,OLAELEC,LONG,2025-08-20 11:35:00,50.97,19619,2025-08-20 11:45:00,51.004575,678.3269250000745,0.0006783269250000745,TrailingSL
2025-08-20,DABUR,LONG,2025-08-20 11:36:00,527.2,1896,2025-08-20 15:29:00,533.95,12798.0,0.012798,EOD_SquareOff
2025-08-20,OLAELEC,LONG,2025-08-20 11:51:00,51.39,19459,2025-08-20 11:52:00,51.13305,-4999.990050000065,-0.004999990050000065,StopLoss
2025-08-20,GODFRYPHLP,LONG,2025-08-20 12:02:00,10919.0,91,2025-08-20 12:05:00,10864.405,-4968.14499999994,-0.00496814499999994,StopLoss
2025-08-20,GODFRYPHLP,LONG,2025-08-20 12:10:00,10920.0,91,2025-08-20 13:00:00,10964.147500000001,4017.422500000086,0.004017422500000086,TrailingSL
2025-08-20,OLAELEC,LONG,2025-08-20 12:18:00,51.24,19516,2025-08-20 12:21:00,51.441275,3928.0828999999108,0.003928082899999911,TrailingSL
